# Rime user dictionary
#@/db_name	luna_pinyin.userdb
#@/db_type	userdb
#@/rime_version	1.2.9
#@/tick	5794
#@/user_id	32c9a853-ebe4-49e9-ac71-f12fd2996abe
a 	吖	c=2 d=0.00608616 t=5794
sou gou 	搜狗	c=2 d=0.00180409 t=5794
su du 	速度	c=2 d=0.00290884 t=5794
su ning 	蘇寧	c=2 d=0.00148619 t=5794
su shou 	素手	c=1 d=1.06513e-07 t=5794
suan 	蒜	c=2 d=0.00649546 t=5794
suan fa 	算法	c=1 d=0.000395642 t=5794
suan le 	算了	c=1 d=0.000665481 t=5794
sui bian 	隨便	c=2 d=0.000117391 t=5794
sui ran 	雖然	c=2 d=7.71445e-07 t=5794
sui shi 	隨時	c=1 d=0.0325493 t=5794
suo 	所	c=1 d=5.0959e-11 t=5794
suo 	鎖	c=1 d=6.14526e-08 t=5794
suo yi 	所以	c=7 d=0.000118433 t=5794
suo you 	所有	c=5 d=1.19401 t=5794
suo you zhi 	所有制	c=1 d=0.244143 t=5794
ta 	他	c=11 d=0.00734768 t=5794
ta 	她	c=2 d=1.87139e-06 t=5794
ta 	它	c=4 d=0.175307 t=5794
ta lai 	他來	c=1 d=1.11955e-05 t=5794
ta lai le 	她來了	c=2 d=1.72385e-05 t=5794
tai 	太	c=7 d=0.00311979 t=5794
tai du 	態度	c=1 d=0.0111647 t=5794
tai jiu 	太久	c=1 d=0.00362464 t=5794
tai ping 	太平	c=0 d=2.92492e-10 t=5794
tai ping le 	太平了	c=1 d=2.93958e-09 t=5794
tai wu liao 	太無聊	c=1 d=4.079e-10 t=5794
tai yang 	太陽	c=1 d=2.1616e-10 t=5794
tan 	彈	c=2 d=7.85928e-12 t=5794
tan 	談	c=1 d=3.81372e-13 t=5794
tan 	譚	c=3 d=0.00498048 t=5794
tan 	貪	c=1 d=1.08123e-07 t=5794
tan ce qi 	探測器	c=1 d=0.0629761 t=5794
tan chuang 	彈窗	c=3 d=6.666e-11 t=5794
tan ke 	坦克	c=1 d=1.74704e-05 t=5794
tan suo 	探索	c=1 d=9.46807e-05 t=5794
tan wei wei 	譚維維	c=1 d=0.00124951 t=5794
tang 	唐	c=2 d=1.18995e-09 t=5794
tang 	湯	c=1 d=0.00019549 t=5794
tang 	燙	c=1 d=0.67032 t=5794
tao 	討	c=1 d=0.0176857 t=5794
tao bai 	套白	c=1 d=2.68657e-09 t=5794
tao bao 	淘寶	c=7 d=0.435006 t=5794
tao lun 	討論	c=1 d=9.66592e-13 t=5794
tao qiao 	討巧	c=1 d=0.108609 t=5794
ti 	提	c=1 d=0.0350844 t=5794
ti gong 	提供	c=3 d=0.27378 t=5794
ti huan 	替換	c=3 d=0.476564 t=5794
ti hui 	體會	c=1 d=3.25659e-08 t=5794
ti jiao 	提交	c=5 d=0.626646 t=5794
ti qian 	提前	c=1 d=1.52326e-10 t=5794
ti yan 	體驗	c=2 d=1.10054 t=5794
ti zao 	提早	c=1 d=0.0372538 t=5794
tian 	天	c=9 d=0.000110127 t=5794
tian cai 	天才	c=2 d=1.52888e-11 t=5794
tian qi 	天氣	c=1 d=2.37223e-10 t=5794
tian shi 	天使	c=1 d=0.0497871 t=5794
tiao 	跳	c=1 d=5.04519e-11 t=5794
tiao shi 	調試	c=3 d=0.443751 t=5794
ting 	聽	c=1 d=6.34772e-07 t=5794
ting da 	挺大	c=1 d=3.21532e-05 t=5794
ting dao 	聽到	c=1 d=6.44256e-05 t=5794
ting duo 	挺多	c=1 d=1.32039e-05 t=5794
ting shuo 	聽說	c=1 d=4.99244e-05 t=5794
tong bao 	通報	c=1 d=0.304221 t=5794
tong bu 	同步	c=2 d=0.00197568 t=5794
tong cheng 	同城	c=1 d=0.000837575 t=5794
tong dao 	通道	c=1 d=9.90387e-05 t=5794
tong guo 	通過	c=1 d=0.156453 t=5794
tong ku 	痛苦	c=1 d=7.54579e-06 t=5794
tong xiao 	通宵	c=1 d=0.290835 t=5794
tong xun lu 	通訊錄	c=1 d=0.0105672 t=5794
tong zhi 	通知	c=6 d=1.48234e-10 t=5794
tou tong 	頭痛	c=1 d=0.102797 t=5794
tou xiang 	頭像	c=2 d=0.00534368 t=5794
tou yun 	頭暈	c=1 d=0.000359786 t=5794
tou zi 	投資	c=3 d=0.0319599 t=5794
tu 	圖	c=2 d=0.0117961 t=5794
tu biao 	圖標	c=7 d=3.24135e-07 t=5794
tu bu 	徒步	c=1 d=1.27871e-10 t=5794
tu da 	徒搭	c=1 d=2.58791e-10 t=5794
tu dou 	土豆	c=2 d=1.16047e-11 t=5794
tu pian 	圖片	c=13 d=0.00786782 t=5794
tuan 	團	c=1 d=3.40764e-12 t=5794
tuan dui 	團隊	c=2 d=0.0374678 t=5794
tui 	推	c=1 d=0.000137073 t=5794
tui jian 	推薦	c=1 d=0.429557 t=5794
tuo 	拖	c=2 d=6.90206e-08 t=5794
wa zi 	襪子	c=1 d=0.421052 t=5794
wai ban 	外辦	c=2 d=0.00128098 t=5794
wan 	完	c=2 d=0.00272858 t=5794
wan 	晚	c=1 d=6.35096e-13 t=5794
wan 	玩	c=2 d=6.25338e-05 t=5794
wan 	萬	c=1 d=0.00447164 t=5794
wan bi 	完畢	c=2 d=0.00438605 t=5794
wan cheng 	完成	c=3 d=1.02787e-06 t=5794
wan er 	玩兒	c=0 d=1.03865e-06 t=5794
wan er e kou 	玩兒惡口	c=1 d=1.04386e-05 t=5794
wan fan 	晚飯	c=1 d=3.18549e-13 t=5794
wan le 	完了	c=1 d=2.51793e-11 t=5794
wan li 	萬曆	c=1 d=0.000368894 t=5794
wan nan 	萬難	c=1 d=0.0153752 t=5794
wan quan 	完全	c=1 d=1.15145e-12 t=5794
wan shan 	完善	c=2 d=1.14761e-06 t=5794
wan shang 	晚上	c=5 d=1.54577e-06 t=5794
wan you xi 	玩遊戲	c=1 d=3.69849e-05 t=5794
wang 	妄	c=1 d=0.755784 t=5794
wang 	惘	c=3 d=0.000517303 t=5794
wang 	王	c=1 d=1.41661e-09 t=5794
wang 	網	c=3 d=0.673647 t=5794
wang 	罔	c=1 d=0.000157671 t=5794
wang gou 	網購	c=1 d=1.98512e-08 t=5794
wang ji 	忘記	c=3 d=3.64749e-05 t=5794
wang ji le 	忘記了	c=2 d=0.000596727 t=5794
wang luo 	網絡	c=2 d=2.53822e-09 t=5794
wang su 	網速	c=1 d=5.75754e-06 t=5794
wang you 	網遊	c=1 d=0.00033379 t=5794
wang zhan 	網站	c=2 d=0.000949097 t=5794
wang zhi 	網址	c=2 d=4.66562e-09 t=5794
wei 	威	c=3 d=6.29428e-12 t=5794
wei 	微	c=1 d=0.0123389 t=5794
wei 	爲	c=2 d=0.081687 t=5794
wei ba 	尾巴	c=1 d=0.000231716 t=5794
wei bo 	微薄	c=1 d=0.00110822 t=5794
wei feng 	微風	c=1 d=2.01581e-12 t=5794
wei hu 	維護	c=8 d=0.198936 t=5794
wei sha 	爲啥	c=1 d=5.35717e-11 t=5794
wei shen me 	爲什麼	c=5 d=0.0206527 t=5794
wei wei 	唯唯	c=1 d=4.02798e-09 t=5794
wei wei 	維維	c=3 d=0.00500482 t=5794
wei yi 	唯一	c=1 d=6.02562e-12 t=5794
wen 	問	c=1 d=0.00407887 t=5794
wen 	紋	c=1 d=0.0023344 t=5794
wen ben 	文本	c=1 d=2.96912e-09 t=5794
wen dang 	文檔	c=13 d=0.0652193 t=5794
wen dao di 	問到底	c=1 d=0.0204453 t=5794
wen gao 	文稿	c=2 d=3.67196e-09 t=5794
wen jian 	文件	c=10 d=3.47347e-05 t=5794
wen jian jia 	文件夾	c=1 d=5.47861e-10 t=5794
wen le 	吻了	c=1 d=5.71501e-07 t=5794
wen le 	問了	c=2 d=0.000479004 t=5794
wen ti 	問題	c=12 d=1.29061 t=5794
wen wen 	問問	c=1 d=1.66269e-11 t=5794
wo 	我	c=124 d=1.54008 t=5794
wo 	窩	c=1 d=0.000271921 t=5794
wo bu jie yi 	我不介意	c=1 d=1.26555e-06 t=5794
wo hou hui 	我後悔	c=1 d=1.16002e-11 t=5794
wo jia 	我家	c=1 d=1.16243e-06 t=5794
wo jue 	我覺	c=1 d=0.00158844 t=5794
wo ka 	窩卡	c=1 d=0.000902809 t=5794
wo kao 	我靠	c=2 d=0.00274539 t=5794
wo ma 	我媽	c=2 d=5.91757e-05 t=5794
wo men 	我們	c=1 d=3.77321e-05 t=5794
wo shi 	我是	c=1 d=4.10014e-12 t=5794
wu 	伍	c=1 d=2.83847e-09 t=5794
wu 	唔	c=2 d=0.0147148 t=5794
wu 	無	c=3 d=0.0160855 t=5794
wu fa 	無法	c=1 d=2.984e-09 t=5794
wu fan 	午飯	c=3 d=0.00303862 t=5794
wu jia 	物價	c=1 d=3.02179e-10 t=5794
wu liao 	無聊	c=0 d=4.05865e-11 t=5794
wu qi 	武器	c=1 d=1.62081e-05 t=5794
wu ren 	無人	c=2 d=0.000345057 t=5794
wu suo wei 	無所謂	c=1 d=7.46967e-10 t=5794
wu xia 	無暇	c=0 d=0.0822835 t=5794
wu xia mi 	無暇米	c=1 d=0.826959 t=5794
wu xiao 	無效	c=2 d=3.55274e-06 t=5794
wu xin 	無心	c=2 d=4.58562e-05 t=5794
xi 	溪	c=1 d=0.392586 t=5794
xi 	細	c=1 d=5.32954e-09 t=5794
xi an 	西安	c=1 d=2.8025e-06 t=5794
xi fan 	稀飯	c=2 d=0.00157264 t=5794
xi gai 	膝蓋	c=0 d=5.57675e-14 t=5794
xi guan 	吸管	c=2 d=4.66118e-06 t=5794
xi guan 	習慣	c=3 d=0.379573 t=5794
xi huan 	喜歡	c=1 d=0.00410726 t=5794
xi ni 	細膩	c=1 d=0.21755 t=5794
xi shan 	西山	c=1 d=0.384812 t=5794
xi tong 	系統	c=21 d=0.640214 t=5794
xi wang 	希望	c=0 d=9.90555e-08 t=5794
xi zang 	西藏	c=1 d=2.27243e-10 t=5794
xia 	下	c=14 d=0.000119891 t=5794
xia 	嚇	c=2 d=0.00182941 t=5794
xia ci 	下次	c=1 d=2.87442e-10 t=5794
xia dao 	嚇到	c=1 d=0.00185476 t=5794
xia ke 	俠客	c=7 d=0.00168312 t=5794
xia lai 	下來	c=2 d=2.35419e-08 t=5794
xia le 	下了	c=1 d=2.4059e-05 t=5794
xia qu 	下去	c=2 d=0.0081887 t=5794
xia ren 	嚇人	c=1 d=4.10865e-07 t=5794
xia si 	嚇死	c=1 d=0.00193045 t=5794
xia yu 	下雨	c=2 d=0.00200924 t=5794
xia zai 	下載	c=11 d=0.0309358 t=5794
xian 	先	c=3 d=0.137841 t=5794
xian 	線	c=3 d=6.26903e-10 t=5794
xian dao 	先導	c=1 d=3.51082e-10 t=5794
xian jin 	現金	c=1 d=6.09986e-09 t=5794
xian shi 	顯示	c=9 d=0.882497 t=5794
xian zai 	現在	c=15 d=0.00560952 t=5794
xian zhi 	限制	c=1 d=5.80237e-09 t=5794
xiang 	向	c=1 d=0.194952 t=5794
xiang 	想	c=10 d=0.010049 t=5794
xiang 	相	c=2 d=0.676104 t=5794
xiang bu tong 	想不通	c=1 d=2.26071e-08 t=5794
xiang dang 	相當	c=2 d=3.43187e-07 t=5794
xiang fa 	想法	c=1 d=7.50456e-06 t=5794
xiang gang 	香港	c=3 d=0.000286332 t=5794
xiang ge li la 	香格里拉	c=1 d=8.7446e-11 t=5794
xiang guan 	相關	c=4 d=0.000153532 t=5794
xiang mu 	項目	c=3 d=0.000261334 t=5794
xiang qi lai 	想起來	c=2 d=1.43917e-09 t=5794
xiang su 	像素	c=2 d=0.37055 t=5794
xiang xi 	詳細	c=7 d=0.231324 t=5794
xiang xiang 	想想	c=2 d=3.12718e-11 t=5794
xiang xin 	相信	c=1 d=1.1806e-12 t=5794
xiang xiu 	祥秀	c=1 d=7.45165e-11 t=5794
xiang yao 	想要	c=1 d=0.0222592 t=5794
xiang ying 	響應	c=1 d=8.07091e-09 t=5794
xiao 	小	c=2 d=0.0370149 t=5794
xiao 	曉	c=1 d=0.00017252 t=5794
xiao bai lian 	小白臉	c=1 d=0.000162473 t=5794
xiao guo 	效果	c=2 d=1.95101 t=5794
xiao hua 	笑話	c=1 d=1.00813e-07 t=5794
xiao ji 	消極	c=1 d=0.0139818 t=5794
xiao shi 	小時	c=5 d=0.000382172 t=5794
xiao shi dai 	小時代	c=2 d=0.768241 t=5794
xiao xi 	消息	c=1 d=5.77343e-09 t=5794
xie 	寫	c=20 d=0.325638 t=5794
xie 	鞋	c=1 d=0.000596161 t=5794
xie dai 	攜帶	c=1 d=0.22313 t=5794
xie le 	寫了	c=1 d=5.3952e-06 t=5794
xie ru 	寫入	c=1 d=0.362402 t=5794
xie xie 	謝謝	c=3 d=1.22175e-09 t=5794
xie zuo 	協作	c=1 d=0.0982736 t=5794
xin 	信	c=2 d=0.00671829 t=5794
xin 	心	c=0 d=0.0484325 t=5794
xin 	新	c=2 d=0.0142168 t=5794
xin de 	新的	c=1 d=0.0197421 t=5794
xin di 	心底	c=1 d=3.28876e-06 t=5794
xin fan 	新番	c=2 d=0.40657 t=5794
xin hua 	新華	c=3 d=2.17594e-06 t=5794
xin hua shu dian 	新華書店	c=1 d=1.3041e-06 t=5794
xin ku 	辛苦	c=1 d=6.36523e-10 t=5794
xin lang 	新浪	c=1 d=0.00110269 t=5794
xin li 	心裏	c=1 d=0.687289 t=5794
xin li xue 	心理學	c=1 d=0.697676 t=5794
xin qi 	新奇	c=1 d=1.45272e-11 t=5794
xin qing 	心情	c=1 d=1.46732e-11 t=5794
xin ren 	信任	c=1 d=6.49493e-12 t=5794
xin ren 	新人	c=2 d=1.01257e-10 t=5794
xin xi 	信息	c=13 d=0.4253 t=5794
xin xi zhong xin 	信息中心	c=1 d=0.000430743 t=5794
xin zeng 	新增	c=1 d=6.31714e-09 t=5794
xing 	行	c=3 d=4.77108e-05 t=5794
xing 	醒	c=1 d=0.000291637 t=5794
xing ba ke 	星巴克	c=2 d=0.000825319 t=5794
xing bu xing 	行不行	c=1 d=3.41588e-11 t=5794
xing dong 	行動	c=1 d=0.0328764 t=5794
xing hao 	幸好	c=1 d=1.44921e-12 t=5794
xing ku 	行哭	c=1 d=6.33349e-10 t=5794
xing qi 	星期	c=7 d=5.40385e-05 t=5794
xing qi liu 	星期六	c=3 d=4.27637e-07 t=5794
xing qi tian 	星期天	c=1 d=8.02929e-07 t=5794
xing qi yi 	星期一	c=1 d=2.52444e-12 t=5794
xing xiang 	形象	c=2 d=1.88048e-12 t=5794
xiu fu 	修復	c=2 d=0.0254677 t=5794
xiu gai 	修改	c=8 d=0.000451154 t=5794
xiu hai 	修還	c=1 d=1.51149e-07 t=5794
xiu lian 	修煉	c=1 d=0.0110536 t=5794
xiu shou pang guan 	袖手旁觀	c=1 d=1.05181e-06 t=5794
xiu tu 	修圖	c=1 d=0.00337959 t=5794
xiu xi 	休息	c=1 d=2.21805e-07 t=5794
xiu xi shi 	休息時	c=1 d=9.28217e-07 t=5794
xu ni hua 	虛擬化	c=1 d=6.59196e-10 t=5794
xu qiu 	需求	c=8 d=0.073312 t=5794
xu ru yun 	許茹芸	c=1 d=3.28139e-09 t=5794
xu xu 	徐徐	c=0 d=8.10998e-08 t=5794
xu xu qiu 	徐徐求	c=1 d=8.15063e-07 t=5794
xu yao 	需要	c=4 d=0.303054 t=5794
xuan chuan 	宣傳	c=1 d=2.76077e-06 t=5794
xuan ze 	選擇	c=3 d=0.000254984 t=5794
xuan zhong 	選中	c=2 d=9.10428e-07 t=5794
xuan zhuan 	旋轉	c=1 d=1.46657e-05 t=5794
xue 	學	c=4 d=1.3626 t=5794
xue ba 	學霸	c=4 d=1.58798e-11 t=5794
xue qiu 	雪球	c=4 d=0.00111378 t=5794
xue wu 	血污	c=1 d=0.0159229 t=5794
xue wu zhi jing 	學無止境	c=1 d=0.0161635 t=5794
xue xi 	學習	c=13 d=0.147004 t=5794
xue yuan 	學院	c=1 d=1.08927e-06 t=5794
xun huan 	循環	c=1 d=0.128093 t=5794
xun lei 	迅雷	c=2 d=4.14404e-12 t=5794
xun wen 	詢問	c=1 d=0.147342 t=5794
ya 	呀	c=6 d=0.00865853 t=5794
ya 	壓	c=1 d=1.85092e-08 t=5794
ya 	牙	c=3 d=1.16559e-05 t=5794
ya hu 	雅虎	c=1 d=4.20179e-06 t=5794
ya ma xun 	亞馬遜	c=4 d=0.000588342 t=5794
yan 	眼	c=1 d=3.20756e-06 t=5794
yan 	研	c=1 d=0.0175975 t=5794
yan jiu 	研究	c=1 d=8.65906e-13 t=5794
yan shi 	演示	c=2 d=0.0477723 t=5794
yan shou 	驗收	c=3 d=0.087247 t=5794
yan yu lv ji 	嚴於律己	c=1 d=0.733447 t=5794
yang 	樣	c=2 d=0.000126647 t=5794
yang 	養	c=2 d=7.51572e-08 t=5794
yang cheng 	養成	c=1 d=0.000211772 t=5794
yang lao 	養老	c=1 d=3.03642e-08 t=5794
yang zi 	樣子	c=1 d=1.27176e-05 t=5794
yao 	妖	c=1 d=0.00018046 t=5794
yao 	要	c=20 d=0.595691 t=5794
yao bu 	要不	c=2 d=9.51553e-05 t=5794
yao bu ran 	要不然	c=1 d=1.0057e-08 t=5794
yao bu yao 	要不要	c=0 d=5.98009e-12 t=5794
yao bu yao zhe yao 	要不要折腰	c=1 d=6.01007e-11 t=5794
yao chuan 	要穿	c=1 d=2.05618e-10 t=5794
yao gai 	要改	c=1 d=1.30725e-05 t=5794
yao guo lai 	要過來	c=1 d=8.48616e-11 t=5794
yao mai 	要買	c=1 d=8.67557e-06 t=5794
yao shi 	鑰匙	c=0 d=3.91027e-14 t=5794
yao si 	要死	c=1 d=2.04593e-10 t=5794
yao zhao 	要找	c=1 d=1.43431e-08 t=5794
ye 	也	c=35 d=0.449912 t=5794
ye 	耶	c=1 d=3.40706e-10 t=5794
ye 	頁	c=1 d=1.55779e-09 t=5794
ye cao 	野草	c=1 d=3.21641e-09 t=5794
ye mian 	頁面	c=1 d=3.4059e-06 t=5794
ye wu 	業務	c=2 d=0.106427 t=5794
ye zi 	野子	c=1 d=2.95431e-09 t=5794
yi 	一	c=12 d=0.979633 t=5794
yi 	以	c=2 d=1.43144e-10 t=5794
yi 	姨	c=1 d=3.60779e-07 t=5794
yi 	已	c=2 d=0.0339005 t=5794
yi 	衣	c=2 d=4.71927e-10 t=5794
yi 	軼	c=2 d=0.00149049 t=5794
yi ba 	一把	c=0 d=1.18305e-08 t=5794
yi bai 	一百	c=0 d=1.69219e-13 t=5794
yi bai shi san 	一百十三	c=2 d=0.00113061 t=5794
yi ban 	一半	c=2 d=0.00291816 t=5794
yi ban 	一般	c=1 d=4.05727e-06 t=5794
yi ben 	一本	c=1 d=8.01128e-10 t=5794
yi bian 	一邊	c=1 d=0.606531 t=5794
yi chang 	異常	c=3 d=0.602073 t=5794
yi chu 	移除	c=1 d=0.319819 t=5794
yi ci 	一次	c=3 d=0.00465413 t=5794
yi dai 	一代	c=1 d=9.26294e-12 t=5794
yi dian 	一點	c=4 d=0.0041204 t=5794
yi ding 	一定	c=2 d=0.327915 t=5794
yi dong 	移動	c=1 d=0.000287295 t=5794
yi fa 	一發	c=1 d=1.39528e-07 t=5794
yi fa 	依法	c=1 d=1.38832e-07 t=5794
yi ge 	一個	c=16 d=0.759055 t=5794
yi ge ge 	一個個	c=1 d=7.9521e-11 t=5794
yi ge yue 	一個月	c=2 d=8.92611e-10 t=5794
yi hou 	以後	c=2 d=0.000480852 t=5794
yi jing 	已經	c=4 d=0.0215838 t=5794
yi ju 	一句	c=1 d=3.58114e-08 t=5794
yi kan 	一看	c=0 d=1.13431e-13 t=5794
yi kan 	已看	c=1 d=0.00201931 t=5794
yi ke 	一課	c=1 d=0.00794669 t=5794
yi ke 	一顆	c=1 d=5.23575e-06 t=5794
yi kuan 	一款	c=1 d=4.36198e-05 t=5794
yi lun 	議論	c=1 d=3.91839e-08 t=5794
yi ma 	姨媽	c=1 d=7.94939e-07 t=5794
yi pian 	一片	c=1 d=3.05113e-06 t=5794
yi qi 	一起	c=1 d=3.79212e-05 t=5794
yi qian 	以前	c=1 d=1.40978e-11 t=5794
yi qie 	一切	c=1 d=0.0112769 t=5794
yi qu 	一曲	c=1 d=4.04817e-09 t=5794
yi sheng 	一生	c=2 d=0.97241 t=5794
yi si 	意思	c=1 d=8.8967e-08 t=5794
yi tian 	一天	c=3 d=0.00204909 t=5794
yi ting 	一聽	c=1 d=0.00404611 t=5794
yi tu 	意圖	c=1 d=0.101266 t=5794
yi wei 	以爲	c=4 d=4.21688e-07 t=5794
yi wei 	意味	c=2 d=0.120189 t=5794
yi xi gai 	一膝蓋	c=1 d=5.6047e-13 t=5794
yi xiao shi 	一小時	c=1 d=8.89973e-12 t=5794
yi xie 	一些	c=1 d=1.27519e-07 t=5794
yi xing qi 	一星期	c=1 d=4.49558e-07 t=5794
yi yang 	一樣	c=2 d=1.00448e-05 t=5794
yi yong 	一用	c=0 d=4.11005e-12 t=5794
yi yuan 	醫院	c=1 d=1.82398e-12 t=5794
yi zhi 	一直	c=6 d=0.00423268 t=5794
yi zhou 	一周	c=1 d=1.27255e-12 t=5794
yin 	茵	c=1 d=3.39007e-10 t=5794
yin 	銀	c=1 d=7.5617e-07 t=5794
yin 	陰	c=2 d=0.000702349 t=5794
yin cang 	隱藏	c=3 d=0.0930145 t=5794
yin hang 	銀行	c=1 d=3.76603e-12 t=5794
yin wei 	因爲	c=2 d=0.000822999 t=5794
yin yue 	音樂	c=1 d=1.73863e-07 t=5794
yin yue hui 	音樂會	c=1 d=6.44365e-07 t=5794
ying 	營	c=1 d=5.95027e-11 t=5794
ying gai 	應該	c=11 d=0.0756578 t=5794
ying wen 	英文	c=3 d=2.71273e-05 t=5794
ying yu 	英語	c=1 d=0.70822 t=5794
yo 	喲	c=5 d=1.53419e-05 t=5794
yong 	勇	c=3 d=0.00988699 t=5794
yong 	用	c=16 d=0.701797 t=5794
yong de 	用的	c=1 d=5.24841e-05 t=5794
yong hu 	用戶	c=16 d=0.111965 t=5794
yong hu ming 	用戶名	c=1 d=0.00100779 t=5794
yong hu zu 	用戶組	c=1 d=0.0173355 t=5794
yong tu 	用途	c=1 d=1.22519e-07 t=5794
yong yi yong 	用一用	c=1 d=4.13066e-11 t=5794
yong yuan 	永遠	c=1 d=0.00711891 t=5794
yong zhe 	勇者	c=5 d=6.51864e-05 t=5794
you 	又	c=27 d=0.0105196 t=5794
you 	有	c=26 d=0.0166523 t=5794
you bian 	郵編	c=1 d=7.30037e-05 t=5794
you ci 	由此	c=1 d=0.29671 t=5794
you dian 	有點	c=6 d=2.00198e-06 t=5794
you ge 	有個	c=1 d=1.20987e-06 t=5794
you ge zhong 	又各種	c=1 d=2.61392e-10 t=5794
you guan 	有關	c=1 d=9.71437e-13 t=5794
you hui 	優惠	c=0 d=5.69928e-05 t=5794
you hui juan 	優惠卷	c=1 d=0.000572785 t=5794
you hui juan 	又回捲	c=1 d=0.000561443 t=5794
you huo 	誘惑	c=1 d=4.69116e-08 t=5794
you ji 	右擊	c=2 d=1.43181e-08 t=5794
you jian 	右鍵	c=2 d=1.56773e-08 t=5794
you jin bu 	有進步	c=1 d=9.46969e-07 t=5794
you jing yan 	有經驗	c=1 d=2.84582e-10 t=5794
you ku 	優酷	c=1 d=6.77749e-13 t=5794
you lai 	又來	c=1 d=1.39239e-12 t=5794
you ma 	有嗎	c=1 d=7.26767e-11 t=5794
you mei 	又沒	c=2 d=7.35996e-06 t=5794
you mei 	有沒	c=1 d=6.85865e-06 t=5794
you mei you 	有沒有	c=3 d=0.00445265 t=5794
you mo 	油墨	c=1 d=0.0434998 t=5794
you qian 	有錢	c=1 d=1.29781e-08 t=5794
you ren 	有人	c=1 d=1.80927e-05 t=5794
you shang 	憂傷	c=1 d=1.19535e-11 t=5794
you shi 	又是	c=1 d=8.52724e-09 t=5794
you shi 	有事	c=1 d=1.21341e-11 t=5794
you wen ti 	又問題	c=1 d=2.17281e-12 t=5794
you xi 	遊戲	c=5 d=0.298958 t=5794
you xiang 	郵箱	c=12 d=0.00967503 t=5794
you xiao 	有效	c=2 d=1.4718e-08 t=5794
you xie 	有些	c=1 d=1.213e-07 t=5794
you yong 	有用	c=2 d=0.259164 t=5794
you yu 	有魚	c=1 d=5.66007e-11 t=5794
you zai 	又在	c=1 d=1.28534e-12 t=5794
yu 	與	c=4 d=0.457246 t=5794
yu 	語	c=1 d=0.759572 t=5794
yu fa 	語法	c=1 d=0.718924 t=5794
yu jian 	遇見	c=1 d=2.77556e-10 t=5794
yu le 	娛樂	c=3 d=8.39792e-07 t=5794
yu lu 	語錄	c=1 d=2.96095e-06 t=5794
yu mao qiu 	羽毛球	c=1 d=1.37853e-12 t=5794
yu su 	欲速	c=1 d=0.0120946 t=5794
yu xi 	玉溪	c=1 d=0.00263203 t=5794
yu yao 	御妖	c=1 d=0.000267872 t=5794
yuan 	元	c=1 d=3.50176e-09 t=5794
yuan 	員	c=4 d=1.57301 t=5794
yuan 	猿	c=0 d=0.0771052 t=5794
yuan 	苑	c=4 d=0.00115025 t=5794
yuan 	遠	c=1 d=1.59283e-06 t=5794
yuan gu 	緣故	c=1 d=1.64586e-09 t=5794
yuan jiao 	圓角	c=4 d=3.73184 t=5794
yuan lai 	原來	c=3 d=2.59331e-05 t=5794
yuan ma 	源碼	c=1 d=3.95844e-10 t=5794
yuan su 	元素	c=1 d=2.747e-06 t=5794
yuan xing 	原型	c=2 d=0.187308 t=5794
yue 	月	c=4 d=7.51386e-07 t=5794
yue 	越	c=5 d=1.91558e-09 t=5794
yue du 	閱讀	c=4 d=0.0183069 t=5794
yue fen 	月份	c=4 d=0.008811 t=5794
yue lai 	越來	c=1 d=8.85384e-10 t=5794
yun 	暈	c=1 d=5.27831e-13 t=5794
yun 	芸	c=1 d=4.27779e-11 t=5794
yun 	雲	c=10 d=0.0011875 t=5794
yun dong 	運動	c=2 d=0.431711 t=5794
yun le 	暈了	c=1 d=1.42052e-12 t=5794
yun nan 	雲南	c=1 d=8.44383e-11 t=5794
yun wei 	運維	c=12 d=0.00649567 t=5794
yun xing 	運行	c=4 d=0.0335406 t=5794
yun xu 	允許	c=1 d=0.2334 t=5794
za 	咋	c=4 d=0.00407209 t=5794
za ban 	咋辦	c=1 d=2.10315e-11 t=5794
za men 	咱們	c=1 d=5.22579e-13 t=5794
zai 	再	c=13 d=1.28474 t=5794
zai 	在	c=50 d=0.178468 t=5794
zai a 	在啊	c=1 d=4.37327e-06 t=5794
zai bu zai 	在不在	c=1 d=0.00127476 t=5794
zai jia 	在家	c=2 d=1.43753e-05 t=5794
zai na ne 	在哪呢	c=1 d=3.02807e-05 t=5794
zai shuo 	再說	c=1 d=6.46608e-10 t=5794
zai shuo ba 	再說吧	c=1 d=4.64607e-12 t=5794
zai xian 	在線	c=5 d=0.634448 t=5794
zan men 	咱們	c=1 d=9.78667e-12 t=5794
zang 	藏	c=1 d=1.7089e-10 t=5794
zao 	早	c=4 d=0.0354023 t=5794
zao dian 	早點	c=2 d=0.00153452 t=5794
zao fan 	早飯	c=1 d=2.52316e-06 t=5794
zao shang 	早上	c=1 d=2.62747e-12 t=5794
zao wan 	早晚	c=1 d=2.21633e-10 t=5794
ze 	則	c=1 d=0.0121552 t=5794
ze ge 	則個	c=1 d=0.00530026 t=5794
zen 	怎	c=0 d=3.44189e-13 t=5794
zen e mo 	怎惡魔	c=1 d=3.45914e-12 t=5794
zen me 	怎麼	c=14 d=0.00359389 t=5794
zen me ban 	怎麼辦	c=2 d=1.30877e-05 t=5794
zeng jia 	增加	c=1 d=3.01399e-09 t=5794
zeng liang 	增量	c=2 d=0.167712 t=5794
zeng liang shi 	增量式	c=1 d=0.0165727 t=5794
zha zha 	渣渣	c=1 d=1.48565e-10 t=5794
